"","ID","name","club","photo","overall","x","y","type","color","position","neigh_1","neigh_2","neigh_3","neigh_4","neigh_5"
"662",168320,"A. Gyan","Kayserispor","168320.png",79,1.2921668261844,1.72590760488373,"Out and Out Attacker","#2C90F7","ST","D. Benedetto","M. Gabbiadini","M. Icardi","F. Kostić","Vágner Love"
"663",167943,"Y. Cabaye","Crystal Palace","167943.png",79,2.63084017708045,-0.375865464316639,"Box to Box Player","#C07C8D","CM,CDM","L. Paredes","Y. Tielemans","S. Corchia","Ricardo Pereira","Antunes"
"664",166072,"Danilo","Udinese","166072.png",79,-2.65824656806088,-4.15165368436964,"Defensive Anchor","#EF6537","CB","S. Savić","R. Shawcross","B. Hübner","Paulo Oliveira","G. Cabral"
"665",165501,"N. Pareja","Sevilla FC","165501.png",79,-0.0476083511453818,-2.85125622441984,"Defensive Playmaker","#DC7157","CB","C. Yacob","Lucas Leiva","M. Musacchio","L. Tousart","H. Moreno"
"666",165109,"S. Radu","Lazio","165109.png",79,0.650538678010076,-2.28091829107895,"Box to Box Player","#C07C8D","CB,LB","F. Coquelin","W. Vainqueur","Iturraspe","G. Pizarro","Balenziaga"
"667",160741,"D. Abraham","Eintracht Frankfurt","160741.png",79,-0.274530511183017,-3.11537919513546,"Defensive Playmaker","#DC7157","CB","Yeray","Daniel Carriço","P. Jones","S. Bender","H. Moreno"
"668",159240,"M. Krohn-Dehli","Sevilla FC","159240.png",79,2.72195651250367,1.04034585143622,"Box to Box Player","#C07C8D","CM,LM","Rafinha","A. Yarmolenko","T. Müller","Y. Belhanda","I. Perišić"
"669",159171,"Jurado","RCD Espanyol","159171.png",79,1.83105767465962,3.18946248210109,"Out and Out Attacker","#2C90F7","RM,CAM,CM,LM","Gervinho","Y. Mallı","H. Lozano","P. Ntep","J. Hernández"
"670",159145,"B. Gomis","Galatasaray SK","159145.png",79,0.808828540255359,0.650637087461688,"Box to Box Player","#C07C8D","ST","V. Ibišević","M. Gómez","N. Kalinić","C. Benteke","E. Džeko"
"671",156519,"H. Herrera","FC Porto","156519.png",79,1.83774504956406,-1.12782935243205,"Box to Box Player","#C07C8D","CM","Juanfran","L. Digne","N. Clyne","Roque Mesa","C. Ansaldi"
"672",148711,"Luisão","SL Benfica","148711.png",79,-3.09052049435374,-5.16040465437011,"Defensive Anchor","#EF6537","CB","Jardel","K. Manolas","G. Paletta","P. Mertesacker","S. Coates"
"673",148122,"V. Berezutskiy","CSKA Moscow","148122.png",79,-2.27893732887043,-4.60461756201958,"Defensive Anchor","#EF6537","CB","D. Lovren","M. Sakho","D. Astori","K. Papadopoulos","G. Cabral"
"674",148119,"I. Akinfeev","CSKA Moscow","148119.png",79,-11.4697913045592,2.1207527819761,"Goalkeeper","#9487C6","GK","A. Mirante","S. Mandanda","José Reina","L. Fabiański","J. Oblak"
"675",147782,"I. Denisov","Lokomotiv Moscow","147782.png",79,1.72031076306208,-0.964188708635773,"Box to Box Player","#C07C8D","CDM","Roque Mesa","P. Hernández","Illarramendi","I. Smolnikov","L. Digne"
"676",147621,"A. Samedov","Spartak Moscow","147621.png",79,2.68719843108885,1.38736402282426,"Out and Out Attacker","#2C90F7","RM","E. Lamela","Falcao","K. Mbappé","A. Kokorin","V. Darida"
"677",146482,"Xabi Prieto","Real Sociedad","146482.png",79,1.52969774346605,0.656150657654547,"Out and Out Attacker","#2C90F7","RW,CAM,CM","N. Jørgensen","M. Dahoud","Rubén Pardo","André Silva","M. Balotelli"
"678",146439,"Negredo","Beşiktaş JK","146439.png",79,0.829938287364438,-0.036375031201574,"Box to Box Player","#C07C8D","ST","W. Bony","Willian José","C. Benteke","E. Džeko","O. Giroud"
"679",142902,"A. Pyatov","Shakhtar Donetsk","142902.png",79,-12.0817832145562,1.61473657643534,"Goalkeeper","#9487C6","GK","Diego López","R. Jarstein","R. Adler","E. Viviano","M. Campaña"
"680",142784,"P. Zabaleta","West Ham United","142784.png",79,1.17611118932592,-2.25492196363929,"Box to Box Player","#C07C8D","RB","T. Stepanenko","M. Schmelzer","Javi Fuego","Bartra","Camacho"
"681",140233,"G. Ochoa","Standard de Liège","140233.png",79,-11.3627818129555,2.59296039048678,"Goalkeeper","#9487C6","GK","M. Perin","Sergio Asenjo","K. Navas","Pau López","G. Rulli"
"682",139062,"W. Caballero","Chelsea","139062.png",79,-11.1762085329419,1.55233723269645,"Goalkeeper","#9487C6","GK","G. Buffon","S. Romero","Neto","W. Szczęsny","A. Begović"
"683",137809,"Vágner Love","Alanyaspor","137809.png",79,1.47102888564896,1.88852227489707,"Out and Out Attacker","#2C90F7","ST,CAM","F. Kostić","F. Smolov","Kaká","M. Gabbiadini","H. Pérez"
"684",137677,"M. Vorm","Tottenham Hotspur","137677.png",79,-10.4472243634086,2.18883074041031,"Goalkeeper","#9487C6","GK","Casillas","F. Muslera","K. Schmeichel","A. Lopes","J. Cillessen"
"685",137351,"D. Baier","FC Augsburg","137351.png",79,1.5873942529763,-1.13514450500281,"Box to Box Player","#C07C8D","CDM","Escudero","P. Hernández","Fernando","Roque Mesa","I. Denisov"
"686",135451,"Gomes","Watford","135451.png",79,-11.1524951613508,1.90315283187417,"Goalkeeper","#9487C6","GK","F. Marchetti","T. Heaton","B. Foster","Neto","A. Mirante"
"687",121933,"R. Adler","1. FSV Mainz 05","121933.png",79,-12.0664277867844,1.78947686664378,"Goalkeeper","#9487C6","GK","A. Pyatov","T. Courtois","V. Babacan","S. Ruffier","T. Horn"
"688",52091,"P. Evra","Olympique de Marseille","52091.png",79,1.78872856277045,-1.69379289993391,"Box to Box Player","#C07C8D","LB","D. Criscito","J. Hector","Mario Gaspar","J. McCarthy","F. Ghoulam"
"689",49031,"S. Sorrentino","Chievo Verona","49031.png",79,-12.0039570813752,1.38891799405284,"Goalkeeper","#9487C6","GK","Diego López","R. Jarstein","Alisson","S. Handanovič","A. Pyatov"
"690",45186,"Joaquín","Real Betis Balompié","45186.png",79,2.03214318466901,2.4817728595829,"Out and Out Attacker","#2C90F7","RM,ST,CAM,LM","K. Bellarabi","A. Kramarić","E. Rigoni","Keko","J. Lens"
"691",8473,"T. Rosický","Sparta Praha","8473.png",79,2.38593153047413,1.77747899578062,"Out and Out Attacker","#2C90F7","RM,CAM,CM","O. Shatov","E. Salvio","G. Higuaín","K. Mirallas","S. Doumbia"
"692",6826,"G. Barry","West Bromwich Albion","6826.png",79,0.929121991954212,-2.87446171850509,"Defensive Playmaker","#DC7157","CDM","M. Rojo","M. Topal","L. Perrin","Sergio Busquets","M. Gonalons"
"693",80,"E. Belözoğlu","İstanbul Başakşehir FK","80.png",79,2.47578760756266,0.0837554138891276,"Box to Box Player","#C07C8D","CM,CDM","V. Moses","D. Wass","R. Soriano","Grimaldo","Beñat"
"694",229909,"A. Lunev","Zenit St. Petersburg","229909.png",78,-11.5786206118588,1.82690342696063,"Goalkeeper","#9487C6","GK","M. Sportiello","Adrián","B. Leno","José Reina","S. Mandanda"
"695",228941,"André Silva","Milan","228941.png",78,1.2953778294604,0.436713907357867,"Out and Out Attacker","#2C90F7","ST","S. Zaza","O. Al Soma","Sergi Enrich","Dani Ceballos","Xabi Prieto"
"696",228687,"K. Dolberg","Ajax","228687.png",78,0.813139138838212,1.98490730067231,"Out and Out Attacker","#2C90F7","ST,CAM","Fernando Torres","M. Berg","M. Batshuayi","Oyarzabal","M. Icardi"
"697",227950,"Yeray","Athletic Club de Bilbao","227950.png",78,-0.405113517089632,-2.9777466712648,"Defensive Playmaker","#DC7157","CB","H. Moreno","D. Abraham","Nacho Fernández","Gabriel Paulista","S. Bender"
"698",227796,"C. Pulisic","Borussia Dortmund","227796.png",78,1.39585225169649,3.59589855392051,"Out and Out Attacker","#2C90F7","RW,RM,LW,LM","J. Izquierdo","Samu Castillejo","Hernâni","Pablo Sarabia","M. Meyer"
"699",227234,"L. Tousart","Olympique Lyonnais","227234.png",78,0.211496036009311,-2.84616991173055,"Defensive Playmaker","#DC7157","CM,CDM","M. Musacchio","C. Yacob","Lucas Leiva","N. Pareja","I. Marcone"
"700",226753,"A. Onana","Ajax","226753.png",78,-10.8146115297302,2.67537801097265,"Goalkeeper","#9487C6","GK","Ederson","V. Enyeama","H. Lloris","Y. Sommer","K. Schmeichel"
"701",225199,"V. Koziello","OGC Nice","225199.png",78,2.67654831315974,0.495625745267936,"Box to Box Player","#C07C8D","CM,CDM","V. Birsa","A. Ayew","J. Pastore","M. Kovačić","Z. Ibrahimović"
"702",225028,"N. Radoja","RC Celta de Vigo","225028.png",78,-0.445864003275864,-2.40749572425869,"Defensive Playmaker","#DC7157","CM,CDM","N. Stark","Vicente Gómez","Gabriel Paulista","H. Moreno","C. Kramer"
"703",223874,"V. Rongier","FC Nantes","223874.png",78,2.06279301798801,0.584916102123678,"Box to Box Player","#C07C8D","CM,CDM","F. Andone","F. Vázquez","Bernat","N. Amrabat","K. Demirbay"
"704",223627,"O. Al Soma","Al Ahli","223627.png",78,1.18792618027483,0.445661767554513,"Out and Out Attacker","#2C90F7","ST","Sergi Enrich","S. Zaza","André Silva","N. Kalinić","Dani Ceballos"
"705",223061,"F. Cervi","SL Benfica","223061.png",78,2.25014621590129,3.43635484883898,"Out and Out Attacker","#2C90F7","LM","Muniain","S. El Shaarawy","Pedro Santos","J. Defoe","C. Vela"
"706",223033,"Jorge Meré","1. FC Köln","223033.png",78,-2.66151368528119,-3.16857640523414,"Defensive Anchor","#EF6537","CB","L. Tonelli","P. Jagielka","J. Evans","K. Wimmer","Jemerson"
"707",222943,"Jony","Málaga CF","222943.png",78,1.93496846769704,2.23188387504717,"Out and Out Attacker","#2C90F7","RM,LM","Pedro León","D. Tadić","S. Kalou","Keko","B. Traoré"
"708",222558,"R. Karsdorp","Roma","222558.png",78,1.50192999794219,-1.34074465869536,"Box to Box Player","#C07C8D","RB","M. Darmian","Escudero","Fernando","D. Baier","S. Vrsaljko"
"709",222509,"Dani Ceballos","Real Madrid CF","222509.png",78,1.48033689315323,0.230645563195706,"Box to Box Player","#C07C8D","CAM,CM,LM,CDM","A. Gignac","Soares","R. Lukaku","S. Zaza","André Silva"
"710",221992,"H. Lozano","PSV","221992.png",78,2.01325495044976,3.14159082293109,"Out and Out Attacker","#2C90F7","RW,LW","Y. Mallı","Y. Konoplyanka","R. Sterling","Jurado","P. Ntep"
"711",221540,"Raúl","SC Braga","221540.png",78,-1.46008585576064,-3.9539158593843,"Defensive Anchor","#EF6537","CB","K. Zouma","A. Ogbonna","A. Williams","Sidnei","J. Bruma"
"712",221087,"Pau López","RCD Espanyol","221087.png",78,-11.0556474371728,2.31409821940672,"Goalkeeper","#9487C6","GK","K. Navas","Sergio Asenjo","Y. Sommer","A. Lopes","J. Zoet"
"713",219985,"M. Vecino","Inter","219985.png",78,1.51781002130663,-1.71107393419771,"Box to Box Player","#C07C8D","CM,CDM","S. Vrsaljko","Carvajal","R. Gagliardini","J. McCarthy","G. Medel"
"714",219932,"A. Sanabria","Real Betis Balompié","219932.png",78,1.18588000667436,2.97422641450253,"Out and Out Attacker","#2C90F7","ST","J. Brandt","Carles Gil","Leo Baptistao","Paco Alcácer","J. Martínez"
"715",219576,"R. Battaglia","Sporting CP","219576.png",78,1.81753140743756,-2.2878428133153,"Box to Box Player","#C07C8D","CM,CDM","S. Milinković-Savić","Bruno","T. Meunier","M. Schneiderlin","J. Mascherano"
"716",219411,"J. Izquierdo","Brighton & Hove Albion","219411.png",78,1.47352931498891,3.41082542227377,"Out and Out Attacker","#2C90F7","LW","Samu Castillejo","C. Pulisic","Hernâni","M. Meyer","Gervinho"
"717",217877,"T. Bongonda","Trabzonspor","217877.png",78,0.955808211109078,3.76490787523016,"Out and Out Attacker","#2C90F7","RW,LW,LM","C. Pulisic","J. Izquierdo","Canales","Samu Castillejo","Hernâni"
"718",216778,"Rúben Semedo","Villarreal CF","216778.png",78,-1.54182842829638,-3.69493135572804,"Defensive Anchor","#EF6537","CB","L. López","C. Smalling","Marcano","Maurício","A. Christensen"
"719",216547,"Rafa","SL Benfica","216547.png",78,1.89411021536732,4.20147515593678,"Out and Out Attacker","#2C90F7","RM,ST,LM","K. Coman","Deulofeu","S. Kagawa","F. Orellana","Bojan"
"720",216497,"M. Philipp","Borussia Dortmund","216497.png",78,1.4288276801328,2.37993108888907,"Out and Out Attacker","#2C90F7","RW,ST,LW","C. Bacca","D. Sturridge","Leo Baptistao","Paco Alcácer","T. Werner"
"721",216475,"Morales","Levante UD","216475.png",78,1.84535981568382,1.96793905064715,"Out and Out Attacker","#2C90F7","RM,LM","G. Bou","R. Saponara","Vitolo","Pedro León","S. Kalou"
"722",216189,"Capa","SD Eibar","216189.png",78,1.96267675788675,-0.77239351764478,"Box to Box Player","#C07C8D","RB","Sergi Roberto","I. Smolnikov","D. Zappacosta","Illarramendi","N. Şahin"
"723",216065,"M. Sportiello","Fiorentina","216065.png",78,-11.6190504382967,1.81514688812166,"Goalkeeper","#9487C6","GK","A. Lunev","B. Leno","Adrián","P. Čech","R. Bürki"
"724",215353,"L. Alario","Bayer 04 Leverkusen","215353.png",78,0.232098190091315,0.869677928732713,"Box to Box Player","#C07C8D","ST","Zé Luís","V. Ibišević","M. Gómez","E. Džeko","B. Gomis"
"725",215333,"D. Zapata","Sampdoria","215333.png",78,-0.524834196864404,0.363773617050391,"Box to Box Player","#C07C8D","ST","S. Rondón","Jonathas","K. Mitroglou","L. Alario","S. Wagner"
"726",215061,"D. Benedetto","Boca Juniors","215061.png",78,1.40947553213168,1.73311943769504,"Out and Out Attacker","#2C90F7","ST","A. Gyan","M. Gabbiadini","F. Smolov","F. Kostić","Vágner Love"
"727",215051,"L. López","SL Benfica","215051.png",78,-1.56430564736942,-3.68218459104898,"Defensive Anchor","#EF6537","CB","Rúben Semedo","C. Smalling","Marcano","Maurício","A. Christensen"
"728",214977,"M. Kranevitter","Zenit St. Petersburg","214977.png",78,0.46112041313314,-2.00425395701028,"Box to Box Player","#C07C8D","CM,CDM","E. Hysaj","Hugo Mallo","Balenziaga","Dani García","W. Vainqueur"
"729",213582,"A. Ruiz","Sporting CP","213582.png",78,2.07940841042868,1.84273758377965,"Out and Out Attacker","#2C90F7","ST,CF,CAM","C. Bakambu","J. Iličić","G. Higuaín","Vitolo","S. Doumbia"
"730",213400,"D. Laxalt","Genoa","213400.png",78,1.7252136419751,1.2197667718317,"Out and Out Attacker","#2C90F7","LM","D. Welbeck","Morata","A. Belotti","C. Immobile","M. Balotelli"
"731",213135,"D. Origi","VfL Wolfsburg","213135.png",78,0.698452959271354,1.35461833096618,"Out and Out Attacker","#2C90F7","RW,ST,LW","M. Berg","M. Batshuayi","A. Milik","J. Guidetti","Gerard Moreno"
"732",212977,"N. Stark","Hertha BSC Berlin","212977.png",78,-0.255961793468132,-2.48674782408286,"Defensive Playmaker","#DC7157","CDM,CB","Vicente Gómez","N. Radoja","Gabriel Paulista","C. Kramer","H. Moreno"
"733",212911,"Hernâni","FC Porto","212911.png",78,1.68294418968613,3.55902494756615,"Out and Out Attacker","#2C90F7","RM,LM","M. Meyer","Pablo Sarabia","Samu Castillejo","J. Izquierdo","C. Pulisic"
"734",212230,"Iuri Medeiros","Sporting CP","212230.png",78,2.98523083849386,3.97285179449082,"Out and Out Attacker","#2C90F7","RM,LM","O. Dembélé","Y. Brahimi","Nani","Douglas Costa","M. Lanzini"
"735",212198,"Bruno Fernandes","Sporting CP","212198.png",78,2.78883363074732,0.703131644700476,"Box to Box Player","#C07C8D","CF,CAM,CM","G. Sigurðsson","J. Pastore","F. Belluschi","M. Kovačić","J. Wilshere"
"736",212153,"R. Gagliardini","Inter","212153.png",78,1.37816454384943,-1.81547217521884,"Box to Box Player","#C07C8D","CM,CDM","Carvajal","G. Medel","M. Carrick","M. Vecino","G. Xhaka"
"737",211119,"Pedro Santos","Columbus Crew SC","211119.png",78,2.23969384812724,3.66456062519923,"Out and Out Attacker","#2C90F7","RM,LM","F. Orellana","S. Kagawa","F. Cervi","J. Defoe","E. Višća"
"738",210930,"Carles Gil","RC Deportivo de La Coruña","210930.png",78,1.50693220968297,2.93929094783075,"Out and Out Attacker","#2C90F7","RM,CAM","J. Martínez","L. Muriel","S. Feghouli","A. Sanabria","J. Hernández"
"739",210679,"Paulo Oliveira","SD Eibar","210679.png",78,-2.5113142039688,-3.9570337469425,"Defensive Anchor","#EF6537","CB","K. Wimmer","Danilo","J. Evans","S. Savić","G. Cabral"
"740",210333,"A. Szymanowski","CD Leganés","210333.png",78,2.01733394392902,2.79794974707856,"Out and Out Attacker","#2C90F7","LW,CM,LM","P. Ntep","A. Correa","P. Herrmann","A. Ljajić","J. Hernández"
"741",210282,"Bruno Peres","Roma","210282.png",78,2.82516666364817,-0.146521535126,"Box to Box Player","#C07C8D","RM,RB","S. Rudy","A. Dzagoev","Y. Tielemans","A. Ramsey","Antunes"
"742",209997,"K. Wimmer","Stoke City","209997.png",78,-2.56413294913237,-3.81471860487116,"Defensive Anchor","#EF6537","CB","Paulo Oliveira","J. Evans","P. Jagielka","Danilo","B. Hübner"
"743",209989,"T. Partey","Atlético Madrid","209989.png",78,0.842743713713259,-2.10158252116614,"Box to Box Player","#C07C8D","RM,CM,CDM","W. Vainqueur","M. Schmelzer","Bartra","Dani García","F. Coquelin"
"744",209307,"Tiago Volpi","Querétaro","209307.png",78,-9.89843473760695,2.58154706337216,"Goalkeeper","#9487C6","GK","De Gea","Fabricio","F. Muslera","K. Schmeichel","Casillas"
"745",208574,"F. Kostić","Hamburger SV","208574.png",78,1.45368219691687,1.86822612652153,"Out and Out Attacker","#2C90F7","LM","Vágner Love","F. Smolov","M. Gabbiadini","Kaká","M. Icardi"
"746",208450,"Andreas Pereira","Valencia CF","208450.png",78,2.30617484508407,0.856132167679816,"Box to Box Player","#C07C8D","CAM,CM,LM","N. Amrabat","J. Vardy","J. dos Santos","K. Demirbay","P. Zieliński"
"747",208230,"A. Samaris","SL Benfica","208230.png",78,0.58777361788073,-3.14482553018088,"Defensive Playmaker","#DC7157","CM,CDM","Luiz Gustavo","P. Wernbloom","K. Vogt","T. Bakayoko","J. Mathieu"
"748",208135,"A. Doucouré","Watford","208135.png",78,1.06916056897545,-1.74312432399348,"Box to Box Player","#C07C8D","CM,CDM","R. Bertrand","B. Davies","M. Carrick","V. Denisov","Carvajal"
"749",207939,"G. Pizarro","Sevilla FC","207939.png",78,0.883879697865397,-2.35109533569424,"Box to Box Player","#C07C8D","CM,CDM","Javi Fuego","Iturraspe","M. Schmelzer","F. Coquelin","S. Radu"
"750",207877,"J. Martínez","Atlanta United FC","207877.png",78,1.66894893479914,2.91697829947957,"Out and Out Attacker","#2C90F7","ST","L. Muriel","S. Feghouli","Carles Gil","J. Hernández","W. Zaha"
